	type	p	R0	SS transmission ratio	SS fraction	infectious period
51	FFNN (large)		4.1410065000000005	6.325289700000001	0.09122965	5.12941413750372
51	CNN (huge, subtrees)		3.5613952331879513	4.9387237693966535	0.08760650347239451	4.315543125433804
52	real-subtrees	0.363150554506273	4.18618898455598	3.89175290679924	0.062112679570962	1.1776669001821398
52	real	0.363150554506273	4.18618898455598	3.89175290679924	0.062112679570962004	1.1776669001821398
52	FFNN (huge, subtrees)		4.317388856898392	3.783915416449205	0.10230773174651198	1.2384720769482578
52	FFNN (large)		4.1528325	3.9750379999999996	0.12419492	1.17960483902165
52	CNN (large)		4.1528325	3.9750379999999996	0.12419492	1.17960483902165
52	CNN (huge, subtrees)		4.253903963847258	4.036666604877206	0.09858831606992924	1.217800132670395
53	CNN (huge, subtrees)		3.192295791027514	5.37017425089269	0.13094562009555868	5.224508062709828
53	real-subtrees	0.6792869143322711	3.26076682202993	5.36981523195856	0.16396249261293902	5.16699894023786
53	CNN (large)		2.7161136000000003	6.293033599999999	0.12689528	4.51308034581754
53	FFNN (huge, subtrees)		3.2472341860065588	5.185149550639294	0.12917021360890185	5.289384603903098
53	FFNN (large)		2.7161136000000003	6.293033599999999	0.12689528	4.51308034581754
53	real	0.6792869143322711	3.26076682202993	5.36981523195856	0.163962492612939	5.16699894023786
54	FFNN (huge, subtrees)		2.109412326611113	5.3825829452724	0.09959871979833346	7.6963023094781295
54	CNN (huge, subtrees)		2.1332973883434083	5.1457745115123155	0.10173779866124827	7.658116881074103
54	real-subtrees	0.35711757744441097	2.00050982266804	5.15603304727151	0.08729240531659299	7.42056358536289
54	FFNN (large)		1.9026083999999999	4.357284	0.11110124	7.33377524512717
54	CNN (large)		1.9026083999999999	4.357284	0.11110124	7.33377524512717
54	real	0.35711757744441097	2.00050982266804	5.15603304727151	0.08729240531659299	7.42056358536289
55	real-subtrees	0.24202862898489397	1.90763026049901	4.24298176620065	0.055714900412867	7.83764044172814
55	FFNN (huge, subtrees)		1.9866484207683883	3.8879583394280552	0.08668223248786534	8.259680561255575
55	FFNN (large)		2.5454282999999998	4.935201599999999	0.13148102	10.9583989791862
55	CNN (huge, subtrees)		1.9788011486213648	4.085248843404519	0.090438945164772	8.264146691829152
55	real	0.24202862898489397	1.90763026049901	4.24298176620065	0.055714900412867	7.83764044172814
55	CNN (large)		2.5454282999999998	4.935201599999999	0.13148102	10.9583989791862
56	real-subtrees	0.2645299996224	2.9303559875985603	9.64753718753016	0.054879844896614	8.44423421941358
56	CNN (large)		2.2959263	9.08404	0.0720973	7.7145804582208
56	FFNN (large)		2.2959263	9.08404	0.0720973	7.7145804582208
56	FFNN (huge, subtrees)		3.1042166929372317	9.044150560229076	0.06893517536255836	8.647638266762073
56	real	0.2645299996224	2.93035598759856	9.64753718753016	0.054879844896614	8.44423421941358
56	CNN (huge, subtrees)		3.147114057918806	8.904365189122457	0.07520413252225643	8.703915956440202
57	CNN (huge, subtrees)		1.4107841688996454	5.273949515297542	0.10992028909245168	9.28663906237182
57	FFNN (large)		1.3982028999999998	4.194336	0.09743792	8.79908564514661
57	FFNN (huge, subtrees)		1.3948263556750575	5.137569736603436	0.10996845798022624	9.157414797441144
57	CNN (large)		1.3982028999999998	4.194336	0.09743792	8.79908564514661
57	real	0.164361792035867	1.3744885679714298	5.07548203640493	0.08493570409639702	8.936948210851961
57	real-subtrees	0.164361792035867	1.3744885679714298	5.07548203640493	0.08493570409639699	8.936948210851961
58	CNN (huge, subtrees)		3.9431866258344703	4.28023784942744	0.10918250455175997	9.293998495753966
58	CNN (large)		4.242957	3.8741665000000003	0.14856619	9.38604805386772
58	real	0.814366204164772	3.9570811878867205	3.9426848907526404	0.188277178456885	9.39127455264383
58	FFNN (large)		4.242957	3.8741665000000003	0.14856619	9.38604805386772
58	real-subtrees	0.814366204164772	3.9570811878867205	3.9426848907526404	0.18827717845688505	9.39127455264383
58	FFNN (huge, subtrees)		4.03428623219702	4.017356911055483	0.09833164516349667	9.429053506226957
59	FFNN (huge, subtrees)		1.4246336562522224	5.378557237089215	0.10711625944889908	5.2883338412433805
59	FFNN (large)		1.5445975	7.4835052	0.10888091	5.58104383209194
59	CNN (large)		1.5445975	7.4835052	0.10888091	5.58104383209194
59	real-subtrees	0.7511412164511799	1.3330286028579998	5.16856851396515	0.126220577932262	5.001242584759231
59	real	0.7511412164511799	1.3330286028579998	5.16856851396515	0.126220577932262	5.001242584759231
59	CNN (huge, subtrees)		1.4184275103107602	5.330760273620942	0.11355254973687863	5.284922438207177
60	real	0.53903375520595	1.7152841268178503	7.75890843010524	0.152066718096784	3.29438830261213
60	FFNN (large)		1.4305458999999998	6.8561587	0.09337145	2.64091128577629
60	CNN (huge, subtrees)		1.7132487421620946	7.648448931900541	0.1404613133084249	3.3107729851271963
60	FFNN (huge, subtrees)		1.6789498974769153	7.756915023561157	0.1423889671056045	3.2587974899978103
60	CNN (large)		1.4305458999999998	6.8561587	0.09337145	2.64091128577629
60	real-subtrees	0.53903375520595	1.7152841268178503	7.75890843010524	0.152066718096784	3.29438830261213
61	FFNN (huge, subtrees)		4.316844156653005	3.7003428427875953	0.09431835185619043	7.472538419739204
61	CNN (huge, subtrees)		4.265813146086312	3.7982859466058194	0.10179865404517924	7.467307786828611
61	real-subtrees	0.504717853194021	4.5525252261878615	3.52229159917524	0.135353482270826	7.831567983908969
61	real	0.504717853194021	4.552525226187861	3.5222915991752406	0.135353482270826	7.831567983908969
61	FFNN (large)		4.14281	3.9710832000000003	0.07325661	7.29008562816301
61	CNN (large)		4.14281	3.9710832000000003	0.07325661	7.29008562816301
62	FFNN (large)		2.3020252999999995	5.4918337	0.10205588	2.84627138053181
62	CNN (huge, subtrees)		2.0853774431128755	5.148222527355105	0.11664176314378913	2.6030197599343143
62	CNN (large)		2.3020252999999995	5.4918337	0.10205588	2.84627138053181
62	real	0.117737635885414	2.02463121516476	4.59850706243962	0.17766031587361303	2.49618045207309
62	FFNN (huge, subtrees)		2.0873683465331463	4.8037315923601795	0.11342511268050608	2.5685260467939064
62	real-subtrees	0.117737635885414	2.02463121516476	4.598507062439619	0.17766031587361303	2.49618045207309
63	FFNN (large)		2.0606308	5.4263806	0.10607055	6.17199602300001
63	CNN (huge, subtrees)		1.8775354927380623	5.117102992474655	0.12035416905184572	5.608832612089514
63	CNN (large)		2.0606308	5.4263806	0.10607055	6.17199602300001
63	real	0.153146174593482	1.88392877111522	4.373042642453029	0.155362296864141	5.61015481032161
63	real-subtrees	0.153146174593482	1.88392877111522	4.373042642453029	0.155362296864141	5.6101548103216095
63	FFNN (huge, subtrees)		1.8859780110277309	4.866145723381903	0.13076497146379368	5.585279965474221
64	FFNN (large)		3.9682755	7.806878599999999	0.17203183	2.08621282676583
64	CNN (large)		3.9682755	7.806878599999999	0.17203183	2.08621282676583
64	real	0.804299984351975	4.4343567038798	9.404920846805199	0.164589481585456	2.4432756315837003
64	real-subtrees	0.804299984351975	4.4343567038798	9.404920846805199	0.16458948158545605	2.4432756315837003
64	CNN (huge, subtrees)		4.26889366956446	7.9660605296402025	0.14755299704801594	2.223240968834412
64	FFNN (huge, subtrees)		4.278407989176928	7.760747620523282	0.13412558267005362	2.2247880005903364
65	FFNN (huge, subtrees)		2.084226403024699	7.9639863611099955	0.10446998916989399	10.098448997083477
65	real-subtrees	0.529204744924101	2.06963783201507	7.44091217117399	0.104411939244051	9.87441857000123
65	CNN (large)		1.7884343999999996	6.5216650000000005	0.10156056	8.270518828017
65	real	0.529204744924101	2.06963783201507	7.44091217117399	0.104411939244051	9.87441857000123
65	FFNN (large)		1.7884343999999996	6.5216650000000005	0.10156056	8.270518828017
65	CNN (huge, subtrees)		2.086636969057284	7.898713292034068	0.11277554943978965	10.068546173051482
66	CNN (large)		3.3735204	9.489641	0.15727124	8.0750373801744
66	real	0.88555644169698	2.9572780664001	9.95141469506358	0.140377942885844	7.70777447664279
66	FFNN (huge, subtrees)		2.9862944924193693	8.88933012190761	0.1382128117405334	7.650704120594979
66	CNN (huge, subtrees)		3.0071864997696807	8.784829956569238	0.1438811990743041	7.658691039621173
66	FFNN (large)		3.3735204	9.489641	0.15727124	8.0750373801744
66	real-subtrees	0.88555644169698	2.9572780664001	9.95141469506358	0.140377942885844	7.707774476642789
67	CNN (large)		1.151638	9.649716999999999	0.089427084	3.8520615494134103
67	FFNN (large)		1.151638	9.649716999999999	0.089427084	3.8520615494134103
67	real	0.147187070814273	1.0400866808954798	9.90127520691993	0.10376757228882	3.89891697950485
67	real-subtrees	0.147187070814273	1.0400866808954798	9.90127520691993	0.10376757228882	3.89891697950485
67	FFNN (huge, subtrees)		1.0585232585320001	8.468183910289007	0.11154065975559907	3.758167573670197
67	CNN (huge, subtrees)		1.0606853965430232	8.330035983819014	0.10100810456345652	3.8034651215836313
68	FFNN (large)		2.8704958	6.602326400000001	0.11186314	5.5585449426713005
68	real	0.13200642831397197	2.61215064245002	6.933737587635171	0.164319693106441	4.781710232832981
68	FFNN (huge, subtrees)		2.6652490931087565	6.159882137467856	0.13019958816006974	4.721451651757631
68	CNN (large)		2.8704958	6.602326400000001	0.11186314	5.5585449426713005
68	CNN (huge, subtrees)		2.6308424733948828	6.184306240421046	0.12506566755089996	4.673190064029376
68	real-subtrees	0.13200642831397197	2.61215064245002	6.933737587635171	0.16431969310644098	4.781710232832981
69	real-subtrees	0.17167483060146801	2.0505411312065402	3.93502857359392	0.09215135670400397	5.81347232006889
69	FFNN (large)		2.0358758000000003	3.6977663	0.08570397	5.698847302515321
69	real	0.17167483060146801	2.0505411312065402	3.93502857359392	0.092151356704004	5.81347232006889
69	FFNN (huge, subtrees)		2.1394153415794785	4.295964915155672	0.10045367104436616	6.151613132884942
69	CNN (large)		2.0358758000000003	3.6977663	0.08570397	5.698847302515321
69	CNN (huge, subtrees)		2.1037699444870994	4.319489235932826	0.10443859459094136	6.0812553643471725
70	CNN (huge, subtrees)		4.4363933448124815	3.584766465090196	0.08467253492478788	4.739574763112091
70	real-subtrees	0.35106889733827895	4.752946957484619	3.29219085310484	0.054019289886807	4.90976272219459
70	FFNN (large)		4.6141934000000004	3.37436	0.065990984	4.68145033385631
70	real	0.35106889733827895	4.75294695748462	3.29219085310484	0.054019289886807	4.90976272219459
70	FFNN (huge, subtrees)		4.494909339267528	3.435312526952628	0.08359912513530951	4.732245259959472
70	CNN (large)		4.6141934000000004	3.37436	0.065990984	4.68145033385631
71	real-subtrees	0.754311700993359	2.2570441106739194	6.62357052375602	0.15430754133748498	6.719281786331741
71	FFNN (huge, subtrees)		2.2204857560666813	6.721064130807745	0.13089080342498405	6.712031239236906
71	FFNN (large)		2.3545547000000004	7.117447	0.12147874	7.2346011190632495
71	real	0.754311700993359	2.25704411067392	6.62357052375602	0.15430754133748498	6.719281786331741
71	CNN (huge, subtrees)		2.2037153088798123	6.8545862435438165	0.13974977400817576	6.674560642019769
71	CNN (large)		2.3545547000000004	7.117447	0.12147874	7.2346011190632495
72	FFNN (huge, subtrees)		4.2646543081019646	7.47830574184488	0.0997879131669396	4.7022272200711015
72	real-subtrees	0.8399556105131429	4.56552621978032	7.41332980605129	0.098396860741036	4.99999635599616
72	real	0.8399556105131429	4.56552621978032	7.41332980605129	0.098396860741036	4.99999635599616
72	FFNN (large)		4.353818	6.1052327	0.066027164	4.72764205543325
72	CNN (large)		4.353818	6.1052327	0.066027164	4.72764205543325
72	CNN (huge, subtrees)		4.16278811404519	7.247781827290597	0.10688231246469487	4.611160990123487
73	FFNN (large)		2.1198568	9.107704	0.14536679	4.87603803177623
73	real-subtrees	0.7339185797178492	2.3992943665640296	9.661283112736811	0.13645587269971102	5.22985778800406
73	real	0.7339185797178492	2.3992943665640296	9.661283112736811	0.13645587269971102	5.22985778800406
73	CNN (huge, subtrees)		2.339045909377834	8.748016246541505	0.13956506878762906	4.946617377621772
73	CNN (large)		2.1198568	9.107704	0.14536679	4.87603803177623
73	FFNN (huge, subtrees)		2.3109098988746943	8.935734300367917	0.13187447071990846	4.9726236380722115
74	FFNN (large)		2.7785182	8.09943	0.11815068	2.35266282318785
74	real	0.23104285121981896	2.8003658051740996	8.992955388177212	0.153150248936297	2.40039036326832
74	FFNN (huge, subtrees)		2.770297077750377	8.285091608872094	0.14488828956546934	2.335360630578005
74	real-subtrees	0.23104285121981896	2.8003658051740996	8.992955388177212	0.15315024893629695	2.40039036326832
74	CNN (large)		2.7785182	8.09943	0.11815068	2.35266282318785
74	CNN (huge, subtrees)		2.7746318775558216	8.258498425672054	0.15013261752743046	2.3330884873159445
75	CNN (huge, subtrees)		2.097402784679875	7.655247409199222	0.15856291908206366	9.953339611544754
75	real	0.32987756094245096	2.0440306855824	7.8099652511645905	0.19192293531210397	9.98583703591832
75	CNN (large)		2.0927849999999997	7.0977440000000005	0.1564453	10.239108243121999
75	real-subtrees	0.32987756094245096	2.0440306855824	7.8099652511645905	0.19192293531210397	9.98583703591832
75	FFNN (large)		2.0927849999999997	7.0977440000000005	0.1564453	10.239108243121999
75	FFNN (huge, subtrees)		2.110574187401569	7.718098415894942	0.15137766956944354	10.023533338922443
76	CNN (huge, subtrees)		1.9462614061929189	4.860707679176926	0.11917660730686445	1.1923080100973489
76	real	0.022669794450106	1.8978555842417801	4.30780614568271	0.14385011219295302	1.1698419811071998
76	real-subtrees	0.022669794450106	1.89785558424178	4.3078061456827115	0.14385011219295302	1.1698419811071998
76	FFNN (huge, subtrees)		1.9700118669237976	4.873827907074006	0.12827648965798852	1.1707497890236227
76	FFNN (large)		1.8272734	4.033082	0.11920589	1.09769682914419
76	CNN (large)		1.8272734	4.033082	0.11920589	1.09769682914419
77	FFNN (huge, subtrees)		4.420350626088991	8.657155645804613	0.0706589852835472	1.06596254821478
77	FFNN (large)		4.6665363	8.851388	0.06927252	1.08026486349019
77	real	0.608559620378566	4.7766474131578	9.51769482828905	0.071732152323542	1.1656785465130302
77	real-subtrees	0.608559620378566	4.7766474131578	9.51769482828905	0.071732152323542	1.1656785465130302
77	CNN (large)		4.6665363	8.851388	0.06927252	1.08026486349019
77	CNN (huge, subtrees)		4.3329127514666	8.42721898510697	0.08100750977227016	1.0591735177776709
78	real-subtrees	0.815487672167172	2.4648075361695896	5.148395297198818	0.06921338122776499	3.53563572411956
78	FFNN (large)		2.565506	3.948205	0.09369436	3.7745437794597594
78	real	0.815487672167172	2.4648075361695896	5.14839529719882	0.069213381227765	3.53563572411956
78	FFNN (huge, subtrees)		2.5438042451043903	4.8833556999188215	0.07631498089291168	3.6224273179071353
78	CNN (huge, subtrees)		2.530476772196961	4.9284837419104175	0.08139260440673785	3.605393538477681
78	CNN (large)		2.565506	3.948205	0.09369436	3.7745437794597594
79	CNN (large)		2.0120287	5.5227260000000005	0.087723434	7.21512117273939
79	FFNN (huge, subtrees)		2.125166596664072	4.607233747534647	0.1017117431285785	7.639097745509787
79	real-subtrees	0.647644374099994	2.0669216338969	4.05971078465877	0.161552218289073	7.41175352661767
79	CNN (huge, subtrees)		2.0892301099061688	4.57716514928764	0.1146845635319014	7.485957710172478
79	FFNN (large)		2.0120287	5.5227260000000005	0.087723434	7.21512117273939
79	real	0.647644374099994	2.0669216338968996	4.05971078465877	0.16155221828907299	7.41175352661767
80	FFNN (huge, subtrees)		4.299776473806491	7.792381549480642	0.11729756944936764	1.9061890819255185
80	real-subtrees	0.27866071612952603	4.6414054779616105	9.232190446016178	0.13944400144805402	2.09968768706166
80	CNN (huge, subtrees)		4.214627343678325	7.9928448523609115	0.117715668216186	1.8818690889158092
80	CNN (large)		3.2174362999999997	8.04215	0.10412243	1.4573533141361499
80	real	0.27866071612952603	4.6414054779616105	9.23219044601618	0.13944400144805402	2.09968768706166
80	FFNN (large)		3.2174362999999997	8.04215	0.10412243	1.4573533141361499
81	real-subtrees	0.60705527879989	4.46161607652998	3.0587887360382005	0.07961832786106401	3.8793041082539896
81	FFNN (huge, subtrees)		4.4761544538815885	3.4016399829235926	0.08049515473131541	3.8416468124050542
81	FFNN (large)		4.090501000000001	3.7020334999999998	0.102523476	3.64430633499588
81	CNN (huge, subtrees)		4.445013857723295	3.485616871819795	0.09028132236424688	3.861987566524055
81	CNN (large)		4.090501000000001	3.7020334999999998	0.102523476	3.64430633499588
81	real	0.60705527879989	4.46161607652998	3.0587887360382005	0.07961832786106401	3.8793041082539905
82	CNN (large)		3.3600769999999995	6.0038222999999995	0.15459934	5.778953997895419
82	FFNN (large)		3.3600769999999995	6.0038222999999995	0.15459934	5.778953997895419
82	real-subtrees	0.587723320655722	3.43198511738963	5.575304109341858	0.15695753252359	6.263248865475759
82	real	0.587723320655722	3.43198511738963	5.57530410934186	0.15695753252359	6.263248865475759
82	CNN (huge, subtrees)		3.620919048688033	5.733990157949795	0.1276344960659085	6.389438413890679
82	FFNN (huge, subtrees)		3.611886759003723	5.4477817428948105	0.1198231843881282	6.359813410316519
83	real	0.9954454266971821	1.62837575987444	9.99363489076981	0.054552095758138	8.34623988588383
83	CNN (huge, subtrees)		1.7294151903267323	7.874246794337433	0.08197736823676617	8.641806459350164
83	FFNN (huge, subtrees)		1.7149937980834218	8.160468252903563	0.07162632091624578	8.626983738362009
83	CNN (large)		1.9630425999999999	9.154342999999999	0.095329225	8.76233077061802
83	real-subtrees	0.9954454266971821	1.6283757598744402	9.99363489076981	0.054552095758138	8.346239885883831
83	FFNN (large)		1.9630425999999999	9.154342999999999	0.095329225	8.76233077061802
84	FFNN (large)		4.4542465	6.296245	0.065520436	8.00068479874762
84	real	0.9959172643029979	4.82071591432649	7.06696804787799	0.056363146826839	8.62826327693304
84	real-subtrees	0.9959172643029979	4.820715914326492	7.06696804787799	0.056363146826839	8.62826327693304
84	FFNN (huge, subtrees)		4.471111955811413	6.352597293272778	0.076369934243847	7.920660963525287
84	CNN (large)		4.4542465	6.296245	0.065520436	8.00068479874762
84	CNN (huge, subtrees)		4.381145470127777	6.433212186212582	0.08118652443550915	7.840152186832394
85	FFNN (large)		4.0371237	6.321949	0.12573314	7.565075652930091
85	real-subtrees	0.369384193039181	4.29110222266175	7.274783320611839	0.103949690614259	8.09618038481454
85	FFNN (huge, subtrees)		4.0694385481153885	7.105551370817393	0.10620699063364154	7.721014459667738
85	CNN (huge, subtrees)		4.042234157286767	7.287711313430299	0.1041914400707095	7.6858027309130525
85	real	0.369384193039181	4.29110222266175	7.2747833206118395	0.103949690614259	8.09618038481454
85	CNN (large)		4.0371237	6.321949	0.12573314	7.565075652930091
86	real-subtrees	0.21812865195866196	2.15903527075551	3.58924366520342	0.060833168411434005	7.0518845520298985
86	FFNN (large)		1.9961846	3.8271656000000003	0.1323229	6.91179239090595
86	FFNN (huge, subtrees)		2.2739011254142882	3.700829731591384	0.09129887454923076	7.5007978489171325
86	real	0.21812865195866196	2.15903527075551	3.58924366520342	0.060833168411434005	7.0518845520299
86	CNN (large)		1.9961846	3.8271656000000003	0.1323229	6.91179239090595
86	CNN (huge, subtrees)		2.2691001156706307	3.8036262042558375	0.09777542172963896	7.462034225559714
87	CNN (large)		3.8960122999999998	8.617436	0.118757814	1.5805922676864999
87	real	0.86793441919315	3.51668106628308	8.194331952657171	0.154451266744173	1.3610334676289901
87	FFNN (huge, subtrees)		3.5446992882984434	7.979832945195639	0.1321308984291263	1.381907565093622
87	CNN (huge, subtrees)		3.5034758644104005	8.049464259822193	0.13814337500711765	1.3746731673450006
87	FFNN (large)		3.8960122999999998	8.617436	0.118757814	1.5805922676864999
87	real-subtrees	0.86793441919315	3.5166810662830805	8.194331952657171	0.154451266744173	1.36103346762899
88	CNN (large)		1.4851495000000001	7.241645	0.16288462	6.183704913195079
88	CNN (huge, subtrees)		1.5690798397954353	6.707932903820188	0.11562111826405302	6.503563492297508
88	real	0.9775438069386271	1.54911581157886	6.838098748094961	0.10142797844143302	6.439383108672191
88	FFNN (huge, subtrees)		1.5775700523937637	6.9600172824647855	0.1019616334218404	6.5424592848929715
88	real-subtrees	0.9775438069386271	1.54911581157886	6.838098748094961	0.10142797844143302	6.439383108672191
88	FFNN (large)		1.4851495000000001	7.241645	0.16288462	6.183704913195079
89	real	0.415852490167346	2.17759787071151	9.24128400076456	0.093497216797467	4.860367452927309
89	CNN (large)		2.2021446	8.127874	0.09035823	4.87317079078434
89	CNN (huge, subtrees)		2.232570740394837	8.659721682775693	0.0986316510830729	4.956807878220621
89	real-subtrees	0.415852490167346	2.17759787071151	9.24128400076456	0.093497216797467	4.860367452927309
89	FFNN (large)		2.2021446	8.127874	0.09035823	4.87317079078434
89	FFNN (huge, subtrees)		2.2262567198177003	8.724137710196556	0.09673410152300103	4.9335031414050485
90	FFNN (large)		1.7664071	4.0471845	0.10753685	2.97616272050479
90	CNN (huge, subtrees)		1.9739642951997645	5.160313111712259	0.10146033811131952	3.205790847845614
90	FFNN (huge, subtrees)		1.987790569593568	5.3000984286758	0.09606888641759333	3.1952018500634303
90	real	0.13979817861539498	1.8252313474075499	4.84977092729717	0.06785355830055399	2.93350886923334
90	CNN (large)		1.7664071	4.0471845	0.10753685	2.97616272050479
90	real-subtrees	0.13979817861539498	1.8252313474075499	4.84977092729717	0.06785355830055399	2.93350886923334
91	real-subtrees	0.6041249499417839	2.48755741538687	6.8132929321683005	0.12478842150778002	5.80716246345054
91	CNN (huge, subtrees)		2.64248720719082	7.0455877468546335	0.1225967787137022	6.209479520523133
91	FFNN (huge, subtrees)		2.5984334504143765	6.888294873730607	0.11217195842999657	6.1298212491485655
91	FFNN (large)		2.3214097000000002	7.497910000000001	0.0843882	6.267026319496701
91	real	0.6041249499417839	2.48755741538687	6.8132929321683005	0.12478842150778	5.80716246345054
91	CNN (large)		2.3214097000000002	7.497910000000001	0.0843882	6.267026319496701
92	FFNN (huge, subtrees)		1.9811756773083933	5.129982352610512	0.10249502440158872	6.046496380684284
92	FFNN (large)		2.0576773	4.8587226999999995	0.107534885	6.434826618257481
92	CNN (huge, subtrees)		1.978606895983042	5.270916545022184	0.10241585723572537	6.0572519704617385
92	real-subtrees	0.34431935820067705	1.9408509887875296	4.97027359170905	0.14851000117825697	6.036913334347619
92	CNN (large)		2.0576773	4.8587226999999995	0.107534885	6.434826618257481
92	real	0.34431935820067705	1.94085098878753	4.97027359170905	0.14851000117825697	6.03691333434762
93	FFNN (huge, subtrees)		4.085881267693601	7.564795722902166	0.08628976211223273	3.9958079312417047
93	real-subtrees	0.19258724612524	4.159433807468	8.006229663780239	0.07530153627506499	4.09446916449839
93	FFNN (large)		4.15725	8.524577	0.08282888	4.17046079788806
93	CNN (huge, subtrees)		4.014233918534112	7.464371002489791	0.09100036330015003	3.9361234578923336
93	CNN (large)		4.15725	8.524577	0.08282888	4.17046079788806
93	real	0.19258724612524	4.159433807468	8.006229663780239	0.075301536275065	4.09446916449839
94	CNN (huge, subtrees)		3.2333549926532146	4.90583831791834	0.11326868546594428	8.587712639468622
94	real	0.28480371479025607	3.31425181314941	4.91486605046602	0.133426896681931	8.71907657584237
94	FFNN (huge, subtrees)		3.285966658199665	4.762194134552279	0.11478365987591402	8.678977926566372
94	FFNN (large)		3.1525464	5.863822	0.15257967	8.16284668558034
94	real-subtrees	0.28480371479025607	3.3142518131494096	4.91486605046602	0.133426896681931	8.719076575842369
94	CNN (large)		3.1525464	5.863822	0.15257967	8.16284668558034
95	FFNN (huge, subtrees)		3.504859510957405	4.057464153167424	0.09429556141738392	2.2447802249925206
95	real	0.482602403199938	3.31697152519247	4.2255066303863105	0.086963321012519	2.16571693914642
95	FFNN (large)		4.213922	5.842226	0.09265715	2.93899738325046
95	real-subtrees	0.482602403199938	3.31697152519247	4.225506630386311	0.08696332101251901	2.16571693914642
95	CNN (large)		4.213922	5.842226	0.09265715	2.93899738325046
95	CNN (huge, subtrees)		3.4206372030692016	4.114775406507978	0.09734445713480208	2.2089208167451444
96	real	0.707971941516291	3.52699091798222	4.20641607502585	0.160322931514802	1.85312324455467
96	real-subtrees	0.707971941516291	3.5269909179822205	4.20641607502585	0.160322931514802	1.85312324455467
96	CNN (large)		3.3054976000000003	4.098276	0.099360734	1.68704408334973
96	FFNN (large)		3.3054976000000003	4.098276	0.099360734	1.68704408334973
96	CNN (huge, subtrees)		3.6558258774328185	4.559584326062503	0.1320073698275546	1.8930732840613576
96	FFNN (huge, subtrees)		3.6718201627274274	4.537759597730883	0.12177216678970235	1.9003857155493793
97	real-subtrees	0.7908061262201701	3.5227555177071297	7.25287436365943	0.14408319354295102	9.018473165193967
97	CNN (large)		3.9702830000000002	7.6093698000000005	0.14345329999999998	10.740778934507999
97	FFNN (huge, subtrees)		3.631238544308446	7.766089602419763	0.12105278811770122	9.12286124094952
97	real	0.7908061262201701	3.5227555177071297	7.25287436365943	0.144083193542951	9.01847316519397
97	FFNN (large)		3.9702830000000002	7.6093698000000005	0.14345329999999998	10.740778934507999
97	CNN (huge, subtrees)		3.639119077784368	7.690220274022943	0.12974188922990565	9.132715313119439
98	real-subtrees	0.7817775145784591	4.531008388375019	9.73542278345375	0.17466656891716306	2.2304140634961502
98	CNN (large)		4.033338	8.53139	0.16548544	1.9676047742534302
98	FFNN (huge, subtrees)		4.083770110161864	8.512860737026807	0.14082814142886654	2.0174590723339096
98	real	0.7817775145784591	4.531008388375019	9.73542278345375	0.17466656891716298	2.23041406349615
98	FFNN (large)		4.033338	8.53139	0.16548544	1.9676047742534302
98	CNN (huge, subtrees)		4.106569645503603	8.372788562550541	0.1512661822918911	2.0070989058757904
99	CNN (large)		1.2226275	4.183235	0.071143866	5.91133350718989
99	FFNN (large)		1.2226275	4.183235	0.071143866	5.91133350718989
99	real-subtrees	0.69174769810883	1.09791271853321	4.14059941020858	0.051135570301225	5.5844561627310085
99	real	0.69174769810883	1.09791271853321	4.14059941020858	0.051135570301225	5.584456162731009
99	CNN (huge, subtrees)		1.089118207724863	3.759161450197872	0.08361249706788237	5.780417490565224
99	FFNN (huge, subtrees)		1.1029375314890215	3.8187657145341496	0.0774670355778534	5.706862699214764
