	type	p	R0	infectious period
73	FFNN-SS (predict huge trees, subtree-based)		1.5761730599439732	9.939459020235608
73	CNN-CBLV (predict huge trees, subtree-based)		1.6045764221208858	9.90954938161864
73	FFNN-SS (predict huge trees, trained on large trees)		1.6110802	12.485868555010901
73	CNN-CBLV (predict large trees, trained on large trees)		1.6047113000000002	9.90975517965601
74	CNN-CBLV (predict large trees, trained on large trees)		2.6604638	3.34753134925102
74	CNN-CBLV (predict huge trees, subtree-based)		2.882598351409397	3.6076662972809457
74	FFNN-SS (predict huge trees, trained on large trees)		2.2242433999999998	5.23639622302953
74	FFNN-SS (predict huge trees, subtree-based)		2.871125860503988	3.5950696035979615
74	real	0.8361328835264841	2.91709464714117	3.61120243747262
75	CNN-CBLV (predict large trees, trained on large trees)		4.228242400000001	4.5625365634718005
75	FFNN-SS (predict huge trees, subtree-based)		4.215695478464996	4.681378502960283
75	CNN-CBLV (predict huge trees, subtree-based)		4.166222140363038	4.657772156961162
75	FFNN-SS (predict huge trees, trained on large trees)		5.715138400000001	6.60104290089851
75	real	0.6298635048645059	4.450936434885549	4.91919818680226
76	FFNN-SS (predict huge trees, subtree-based)		3.422026104263112	3.7293698957072032
76	FFNN-SS (predict huge trees, trained on large trees)		3.1718574	4.88913146971816
76	real	0.8528793034986479	3.4769488744239996	3.77944436325511
76	CNN-CBLV (predict large trees, trained on large trees)		3.1517591	3.35774532211039
76	CNN-CBLV (predict huge trees, subtree-based)		3.423069659365884	3.729420094324064
77	FFNN-SS (predict huge trees, subtree-based)		2.174836606181501	5.045592078923401
77	real	0.941700082344554	2.2516489107302298	5.11683654270122
77	CNN-CBLV (predict huge trees, subtree-based)		2.2074119524537155	5.064041154242488
77	FFNN-SS (predict huge trees, trained on large trees)		1.3302382	5.41465101750752
77	CNN-CBLV (predict large trees, trained on large trees)		2.059341	5.0005794637052
78	FFNN-SS (predict huge trees, subtree-based)		3.4836308828091465	2.21610406847936
78	CNN-CBLV (predict large trees, trained on large trees)		3.1216342	1.99574534991027
78	real	0.23690434442831698	3.3273806738828497	2.1431600191352
78	CNN-CBLV (predict huge trees, subtree-based)		3.445353557063042	2.198665133335215
78	FFNN-SS (predict huge trees, trained on large trees)		7.223592999999999	5.4395290795557
79	real	0.26888706916215804	3.0970528757611797	7.543759418747831
79	FFNN-SS (predict huge trees, subtree-based)		3.2495251195839203	7.797456230382954
79	CNN-CBLV (predict large trees, trained on large trees)		2.6533434	6.4015762409730605
79	CNN-CBLV (predict huge trees, subtree-based)		3.2126419519440628	7.7346790892896555
79	FFNN-SS (predict huge trees, trained on large trees)		5.4871893	15.100171409125199
80	FFNN-SS (predict huge trees, trained on large trees)		3.3606887000000003	2.6985767775086402
80	real	0.9121684852218941	3.3814857302646697	2.15381699815619
80	CNN-CBLV (predict large trees, trained on large trees)		3.9111843	2.3670929574914803
80	CNN-CBLV (predict huge trees, subtree-based)		3.338375521565926	2.150000264428299
80	FFNN-SS (predict huge trees, subtree-based)		3.3561010016818167	2.1577080250156158
81	CNN-CBLV (predict large trees, trained on large trees)		4.087528	6.396741399418321
81	real	0.84349702263414	4.35408550119731	7.12293468057837
81	CNN-CBLV (predict huge trees, subtree-based)		4.193215234588118	6.9483262081203625
81	FFNN-SS (predict huge trees, trained on large trees)		4.6002507	8.444896596297
81	FFNN-SS (predict huge trees, subtree-based)		4.25180738945543	7.037688467471508
82	FFNN-SS (predict huge trees, trained on large trees)		1.7163196	1.4053847980895302
82	CNN-CBLV (predict huge trees, subtree-based)		1.27287177898255	1.0625208779614914
82	FFNN-SS (predict huge trees, subtree-based)		1.259337226453337	1.061459271520569
82	real	0.850029671715758	1.30180494069204	1.08078745729075
82	CNN-CBLV (predict large trees, trained on large trees)		1.5209796	1.10756535593723
83	real	0.42937589881303706	4.4566842806853	2.19651795469948
83	CNN-CBLV (predict large trees, trained on large trees)		4.3068256	2.19889238447216
83	FFNN-SS (predict huge trees, subtree-based)		4.316669923359642	2.1022955361025693
83	FFNN-SS (predict huge trees, trained on large trees)		8.504843	3.6503206434478903
83	CNN-CBLV (predict huge trees, subtree-based)		4.285544116968708	2.0988291775343897
84	FFNN-SS (predict huge trees, trained on large trees)		0.746644	12.6846668588622
84	CNN-CBLV (predict large trees, trained on large trees)		2.6420033	10.0518218145928
84	CNN-CBLV (predict huge trees, subtree-based)		2.3786005114760504	9.257506739838847
84	FFNN-SS (predict huge trees, subtree-based)		2.357392684191736	9.271338405520243
84	real	0.8149340958631559	2.3458966181737004	9.268889895149929
85	FFNN-SS (predict huge trees, trained on large trees)		2.9130464	112.18109986471
85	CNN-CBLV (predict large trees, trained on large trees)		1.3184521	9.34093816393804
85	CNN-CBLV (predict huge trees, subtree-based)		1.2938990503182093	9.217724893067112
85	real	0.022467224904350002	1.29497558165662	9.4556747738858
85	FFNN-SS (predict huge trees, subtree-based)		1.2953011318411072	9.164868506745776
86	CNN-CBLV (predict huge trees, subtree-based)		1.9738499415572872	9.290164011416028
86	FFNN-SS (predict huge trees, subtree-based)		1.9742841226307424	9.3203010557641
86	real	0.439798683669392	2.03486961904977	9.52196589238074
86	CNN-CBLV (predict large trees, trained on large trees)		2.1326752	9.706817934815142
86	FFNN-SS (predict huge trees, trained on large trees)		0.85482323	15.1631363838125
87	CNN-CBLV (predict huge trees, subtree-based)		1.9273749619768432	8.889548165057505
87	real	0.22541989034175303	1.92385314594272	8.91822709537866
87	CNN-CBLV (predict large trees, trained on large trees)		2.1975097999999997	10.177792222337
87	FFNN-SS (predict huge trees, trained on large trees)		2.2224180000000002	20.5389505781667
87	FFNN-SS (predict huge trees, subtree-based)		1.938272574622259	8.97406983471359
88	FFNN-SS (predict huge trees, trained on large trees)		6.132450599999999	19.418395656418
88	FFNN-SS (predict huge trees, subtree-based)		4.197591461707096	7.000041180635772
88	CNN-CBLV (predict huge trees, subtree-based)		4.159157855151714	7.029517482600447
88	real	0.10364005287078301	4.38918221470642	7.37978892481766
88	CNN-CBLV (predict large trees, trained on large trees)		4.163575	7.3288180331255495
89	FFNN-SS (predict huge trees, subtree-based)		2.182169469504745	9.25992203866092
89	CNN-CBLV (predict huge trees, subtree-based)		2.1792562652153022	9.239257003704271
89	real	0.117243319269438	2.2636375839235	9.60587470440144
89	CNN-CBLV (predict large trees, trained on large trees)		2.1810951000000003	9.419023725883891
89	FFNN-SS (predict huge trees, trained on large trees)		4.8169665	31.9613906846277
90	CNN-CBLV (predict huge trees, subtree-based)		2.9585931541181454	4.5505203258551665
90	FFNN-SS (predict huge trees, subtree-based)		2.9810174182320828	4.567913810057479
90	CNN-CBLV (predict large trees, trained on large trees)		2.8447785	4.27353641961978
90	FFNN-SS (predict huge trees, trained on large trees)		4.423801	8.81223115079757
90	real	0.33339317199775	2.80028707472522	4.362349523144
91	CNN-CBLV (predict large trees, trained on large trees)		4.7879877	4.38764551361184
91	CNN-CBLV (predict huge trees, subtree-based)		4.384161467484802	4.042421948543114
91	real	0.5769128776324549	4.49654051513203	4.126049102995779
91	FFNN-SS (predict huge trees, subtree-based)		4.415498709500282	4.0602449899104265
91	FFNN-SS (predict huge trees, trained on large trees)		7.5668940000000005	6.07703675326398
92	FFNN-SS (predict huge trees, trained on large trees)		1.2750418	5.282707533090241
92	CNN-CBLV (predict large trees, trained on large trees)		1.8077216	4.61150686018924
92	CNN-CBLV (predict huge trees, subtree-based)		2.093304858131867	5.0870059943180665
92	FFNN-SS (predict huge trees, subtree-based)		2.058843260337624	5.062526904584087
92	real	0.8598250728218059	1.98188889509126	5.020648059941309
93	FFNN-SS (predict huge trees, trained on large trees)		6.101739	10.191494980994301
93	FFNN-SS (predict huge trees, subtree-based)		4.0736642837096815	6.0865474669040855
93	CNN-CBLV (predict huge trees, subtree-based)		4.075811736069976	6.096925102378537
93	CNN-CBLV (predict large trees, trained on large trees)		4.2136664	6.4579080304132
93	real	0.612805123470545	4.15627346996107	6.21281788361851
94	CNN-CBLV (predict huge trees, subtree-based)		2.29802582975692	4.99277090453359
94	CNN-CBLV (predict large trees, trained on large trees)		2.1047732999999997	4.50198467743738
94	FFNN-SS (predict huge trees, trained on large trees)		1.0080199	6.200758591639169
94	real	0.687970691842994	2.17736573635021	4.8233148187228
94	FFNN-SS (predict huge trees, subtree-based)		2.2554604074922304	4.952373299628552
95	real	0.131247956311846	4.19421120503923	8.44407745862086
95	FFNN-SS (predict huge trees, subtree-based)		4.211455539558947	8.33571761406408
95	CNN-CBLV (predict large trees, trained on large trees)		4.489582	9.282596095416789
95	CNN-CBLV (predict huge trees, subtree-based)		4.11919234728485	8.240503807837735
95	FFNN-SS (predict huge trees, trained on large trees)		5.9718018	19.7342203661665
96	FFNN-SS (predict huge trees, subtree-based)		2.07023792783984	6.0294151080751375
96	CNN-CBLV (predict huge trees, subtree-based)		2.0712868466338032	6.0107920091724605
96	real	0.42352274225677294	2.069943420572	6.07867509129844
96	FFNN-SS (predict huge trees, trained on large trees)		1.1506068999999999	10.8654277153837
96	CNN-CBLV (predict large trees, trained on large trees)		1.7684996	5.6534466320588805
97	FFNN-SS (predict huge trees, trained on large trees)		2.7431297000000003	6.5930742950543
97	CNN-CBLV (predict huge trees, subtree-based)		1.7708689741404662	5.829820155590624
97	FFNN-SS (predict huge trees, subtree-based)		1.7394081313344774	5.794303595595308
97	CNN-CBLV (predict large trees, trained on large trees)		1.7397237	5.26840635758929
97	real	0.8062741579053609	1.69890103057587	5.6694457596912
98	CNN-CBLV (predict large trees, trained on large trees)		1.0367761	2.52628182816744
98	CNN-CBLV (predict huge trees, subtree-based)		1.0335334073060447	2.6669022341742403
98	FFNN-SS (predict huge trees, trained on large trees)		1.6239481000000002	8.570991605465549
98	FFNN-SS (predict huge trees, subtree-based)		1.0267772173366911	2.897047444121226
98	real	0.064883284747823	1.02387377055372	2.84523392322262
99	CNN-CBLV (predict huge trees, subtree-based)		2.059486919227018	4.257282092930612
99	CNN-CBLV (predict large trees, trained on large trees)		2.1116734	4.37435183798818
99	real	0.30216059710847604	2.04323846571974	4.19929834612045
99	FFNN-SS (predict huge trees, trained on large trees)		2.0772934	7.920686911492321
99	FFNN-SS (predict huge trees, subtree-based)		2.0674543529906706	4.278544821631475
