	type	p	R_naught	infectious_period	incubation_time
57	FFNN		4.7057734	5.67937824174816	8.39132882222909
57	real-subtrees	0.219527252953044	4.05290603811312	5.1933479085512815	8.14385438762776
57	FFNN-subtrees		4.311126232147217	5.059220790863037	8.519998550415039
57	BEAST2		4.5944062060578705	5.478446672226469	8.73684369021725
57	CNN-subtrees		4.351952075958252	4.90539026260376	8.633379936218263
58	real-subtrees	0.331334667592652	1.8210565986674896	5.1841243890638	1.09452613528114
58	real	0.331334667592652	1.8210565986674896	5.1841243890638	1.09452613528114
58	BEAST2		1.7035837928131898	5.0303185913008495	0.8672007257361322
58	FFNN		1.6781735	4.54661412800267	1.23423095831505
58	CNN		1.6781735	4.54661412800267	1.23423095831505
58	FFNN-subtrees		1.7127288579940796	3.755097150802612	1.6384382247924805
58	CNN-subtrees		1.7195638418197632	3.971450090408325	1.4238319396972656
59	FFNN-subtrees		3.5613112449646	1.7826708555221558	6.847148895263673
59	FFNN		3.0179534	1.9295654679469498	6.04992192638113
59	CNN		3.0179534	1.9295654679469498	6.04992192638113
59	CNN-subtrees		3.42458438873291	1.9351284503936768	6.229215621948242
59	BEAST2		2.4446718085013903	7.31775106460186	0.20731964493167498
59	real	0.63595888224514	3.33964334277251	1.96657819449216	5.2546910677685394
59	real-subtrees	0.63595888224514	3.33964334277251	1.96657819449216	5.2546910677685394
60	real	0.880710646337615	1.7008125808656498	6.131473674946902	8.129917510361299
60	CNN-subtrees		1.6321121454238892	5.574779510498047	7.777292251586914
60	CNN		1.61156	5.45566777604991	8.23105500223932
60	BEAST2		1.63914378798614	5.799248210609901	7.87111702501963
60	FFNN		1.61156	5.45566777604991	8.23105500223932
60	FFNN-subtrees		1.7064882516860962	5.73407506942749	7.698378086090088
60	real-subtrees	0.880710646337615	1.7008125808656498	6.131473674946902	8.129917510361299
61	real	0.7442083574994129	4.1752821167205285	4.756490698987291	14.2755218086949
61	FFNN		2.917541	4.730872756026121	7.805221222756081
61	real-subtrees	0.7442083574994129	4.1752821167205285	4.756490698987291	14.2755218086949
61	CNN-subtrees		2.9187376499176025	4.347174167633057	8.185646057128906
61	FFNN-subtrees		2.9983057975769043	4.393054485321045	8.738917350769043
61	CNN		2.917541	4.730872756026121	7.805221222756081
61	BEAST2		2.97461221762386	4.44413675496694	8.82280730850142
62	BEAST2		3.71047059999036	3.19234805400157	5.98818506012897
62	CNN		3.8735592000000003	2.88483588914949	6.570948455594749
62	real	0.137429473566679	3.11403048797976	2.55698851154331	5.9214301428623495
62	CNN-subtrees		3.9315664768218994	2.8009662628173833	6.701624393463135
62	FFNN-subtrees		3.774960994720459	3.003924369812012	6.183501243591309
62	FFNN		3.8735592000000003	2.88483588914949	6.570948455594749
62	real-subtrees	0.137429473566679	3.11403048797976	2.55698851154331	5.9214301428623495
63	FFNN-subtrees		3.825688600540161	10.00169277191162	32.130538940429695
63	FFNN		3.9848470000000002	10.4030644127602	33.516910740669
63	real-subtrees	0.07098842626741701	4.74473762596172	9.53062746445857	46.4074913934626
63	CNN		3.9848470000000002	10.4030644127602	33.516910740669
63	real	0.07098842626741701	4.74473762596172	9.53062746445857	46.4074913934626
63	CNN-subtrees		3.7886695861816406	9.84987735748291	31.68654823303223
63	BEAST2		3.63682592654988	9.21780727751837	33.264193663351804
64	CNN-subtrees		1.1275596618652344	6.718829154968263	23.68619155883789
64	real	0.524067573402039	1.07081631306504	5.4030220590378	26.517426896718696
64	real-subtrees	0.524067573402039	1.07081631306504	5.4030220590378	26.517426896718696
64	BEAST2		1.1720169153215	6.30074637930294	25.4440658767517
64	FFNN		1.1124698	6.48174707082335	24.8156111100482
64	FFNN-subtrees		1.1499102115631104	7.141589164733888	23.653547286987305
64	CNN		1.1124698	6.48174707082335	24.8156111100482
65	FFNN-subtrees		4.001932621002196	2.0351800918579097	1.7125779390335083
65	real	0.7316640407464409	4.155766622055831	2.2182581502140803	1.84043303226318
65	FFNN		3.8335958	2.26149245740325	1.50591843191266
65	CNN-subtrees		3.8091752529144287	1.9304221868515012	1.7694692611694336
65	real-subtrees	0.7316640407464409	4.155766622055831	2.2182581502140803	1.84043303226318
65	CNN		3.8335958	2.26149245740325	1.50591843191266
65	BEAST2		3.9587825925110494	2.39545318372741	1.46976221461716
66	BEAST2		2.85271026889912	6.24685964039577	16.273702168195502
66	CNN-subtrees		2.801354169845581	5.817764759063722	16.616950988769528
66	real-subtrees	0.669291842439362	3.00169853563115	6.149145168814959	19.4952790150872
66	FFNN		2.7777543	5.77554839829717	16.6045046383731
66	FFNN-subtrees		2.8357355594635014	6.121397972106934	16.467145919799805
66	real	0.669291842439362	3.00169853563115	6.149145168814959	19.4952790150872
66	CNN		2.7777543	5.77554839829717	16.6045046383731
67	BEAST2		1.04244436514968	9.937643333176581	0.21629215629212398
67	real	0.526703751306	1.28529114964054	2.82993173871808	11.5654912504229
67	FFNN		1.2587837	3.05351916389664	10.0982703575117
67	FFNN-subtrees		1.3570990562438965	2.72246527671814	10.731616020202637
67	CNN-subtrees		1.3570820093154907	3.047863006591797	10.44707202911377
67	CNN		1.2587837	3.05351916389664	10.0982703575117
67	real-subtrees	0.526703751306	1.28529114964054	2.82993173871808	11.5654912504229
68	FFNN		3.1882957999999997	3.46721121035519	11.5060645345048
68	real	0.177217400892237	3.96998251544246	3.98798162887253	13.837922024670501
68	BEAST2		3.1552081704811603	3.7974245238955198	10.8993011145137
68	CNN-subtrees		3.1334428787231445	3.552845001220703	11.087546348571776
68	FFNN-subtrees		3.257289409637451	3.76362419128418	11.160614013671877
68	real-subtrees	0.177217400892237	3.96998251544246	3.98798162887253	13.837922024670501
68	CNN		3.1882957999999997	3.46721121035519	11.5060645345048
69	real-subtrees	0.35063685813030804	3.7147277137717096	3.19199639687581	12.6435250018444
69	real	0.35063685813030804	3.7147277137717096	3.19199639687581	12.6435250018444
69	CNN-subtrees		3.4804706573486333	3.3535802364349365	10.382401466369627
69	CNN		3.3730027999999996	3.49354303567564	9.89823529660642
69	FFNN		3.3730027999999996	3.49354303567564	9.89823529660642
69	BEAST2		2.0625475157141597	9.906213987216821	0.21549553320405201
69	FFNN-subtrees		3.564678192138672	3.4205894470214844	10.489219665527344
70	real	0.584157405024765	3.6066449205014495	2.5858653820535498	3.67237663053145
70	CNN		3.8058553	3.01458511927172	3.0422411493561
70	FFNN		3.8058553	3.01458511927172	3.0422411493561
70	BEAST2		3.8268266426375095	2.90276204918172	3.2741439470819502
70	real-subtrees	0.584157405024765	3.6066449205014495	2.5858653820535498	3.67237663053145
70	FFNN-subtrees		3.8805065155029297	2.9825611114501958	3.0373239517211914
70	CNN-subtrees		4.027253150939941	2.766728162765503	3.319951057434082
71	real	0.4615968161577801	3.76390209661753	8.23173143529876	7.652435272194282
71	BEAST2		3.5817489752617204	9.01250979501118	6.42646690941581
71	FFNN-subtrees		3.675957679748535	8.082490921020508	7.0133724212646475
71	CNN-subtrees		3.688090085983277	7.641275882720947	7.173055648803711
71	FFNN		3.9367360000000002	8.696402539291629	7.240714387215941
71	CNN		3.9367360000000002	8.696402539291629	7.240714387215941
71	real-subtrees	0.4615968161577801	3.76390209661753	8.23173143529876	7.652435272194282
72	real	0.319331660323189	1.1050831595465902	4.616292823897731	14.6961620763065
72	CNN-subtrees		1.0708483457565308	5.2378830909729	14.577582359313965
72	CNN		1.073659	5.44679710139215	14.6119422437092
72	FFNN		1.073659	5.44679710139215	14.6119422437092
72	BEAST2		1.10332863933141	4.87062528511674	15.0303858085043
72	FFNN-subtrees		1.0633482933044434	5.5573697090148935	13.846786499023438
72	real-subtrees	0.319331660323189	1.1050831595465902	4.616292823897731	14.6961620763065
73	FFNN		2.4075499	7.6601725601937405	19.4177508356038
73	CNN		2.4075499	7.6601725601937405	19.4177508356038
73	CNN-subtrees		2.717205047607422	7.751473903656006	21.484962463378906
73	real-subtrees	0.7415413138540641	2.30992974319742	7.259459586966162	21.9750525123642
73	real	0.7415413138540641	2.30992974319742	7.259459586966162	21.9750525123642
73	FFNN-subtrees		2.627350091934204	7.829405307769775	20.966339111328125
73	BEAST2		2.42669032684585	7.7851344627092995	19.1844534542983
74	CNN		3.3044538	2.64862241034384	6.90828740766608
74	BEAST2		3.0	5.5	25.1
74	FFNN-subtrees		3.1810245513916016	2.7473561763763428	6.264909744262695
74	real	0.32800346569803995	3.5023546014584	3.0992487172362995	6.35722610832178
74	real-subtrees	0.32800346569803995	3.5023546014584	3.0992487172362995	6.35722610832178
74	FFNN		3.3044538	2.64862241034384	6.90828740766608
74	CNN-subtrees		3.231185913085937	2.431236743927002	6.996144771575928
75	real	0.605017677164895	3.9837586048527793	7.83541433837908	17.3018441189359
75	real-subtrees	0.605017677164895	3.9837586048527793	7.83541433837908	17.3018441189359
75	BEAST2		3.6339771556579	7.4327300532184895	17.6402094232652
75	CNN		3.4887452000000003	7.612022350578769	16.626562664872598
75	FFNN-subtrees		3.8485727310180655	7.22811222076416	18.608848571777344
75	FFNN		3.4887452000000003	7.612022350578769	16.626562664872598
75	CNN-subtrees		3.844752073287964	7.3807716369628915	17.7816162109375
76	CNN-subtrees		3.5157690048217773	2.268115282058716	7.251683712005615
76	real	0.691824159284543	2.94847853908803	2.25787090243505	5.7917705331150495
76	FFNN-subtrees		3.473975419998169	2.175976514816284	7.275341510772705
76	BEAST2		2.7219125959448	8.704334163840059	0.208814613371566
76	CNN		3.5200481	2.21617520367771	7.52985413044538
76	real-subtrees	0.691824159284543	2.94847853908803	2.25787090243505	5.7917705331150495
76	FFNN		3.5200481	2.21617520367771	7.52985413044538
77	BEAST2		4.37922178656777	1.26979283888953	3.02574698380234
77	FFNN		4.1177244	1.28717712400779	2.73819310383623
77	FFNN-subtrees		4.39778995513916	1.1009800434112549	3.300524473190308
77	real	0.362849399126009	3.6423107674294704	1.12685501265667	3.29533276549363
77	CNN-subtrees		4.289198398590088	1.1580255031585691	3.052722454071045
77	real-subtrees	0.362849399126009	3.6423107674294704	1.12685501265667	3.29533276549363
77	CNN		4.1177244	1.28717712400779	2.73819310383623
78	CNN		4.258643599999999	10.995250685355801	33.5038075248096
78	FFNN-subtrees		3.7259368896484375	9.30451202392578	32.36358642578125
78	FFNN		4.258643599999999	10.995250685355801	33.5038075248096
78	real-subtrees	0.90701115427255	4.78418623789866	9.73926986512073	40.0273567897926
78	real	0.90701115427255	4.78418623789866	9.73926986512073	40.0273567897926
78	BEAST2		4.01450072910006	9.57444569052861	36.7015550004581
78	CNN-subtrees		3.841618299484253	10.57334804534912	29.943796157836914
79	FFNN		1.0586505	5.31477142488375	7.4416248760545995
79	FFNN-subtrees		1.086933732032776	5.636866092681885	6.6744346618652335
79	real	0.176087602239528	1.1109038286238	4.96084152558445	7.44992680532855
79	CNN		1.0586505	5.31477142488375	7.4416248760545995
79	BEAST2		1.07542086409867	6.10478414695516	6.735546554842191
79	real-subtrees	0.176087602239528	1.1109038286238	4.96084152558445	7.44992680532855
79	CNN-subtrees		1.079074144363403	4.968675136566162	7.709817409515381
80	FFNN-subtrees		3.6243464946746826	4.963873386383057	17.002403259277347
80	real	0.7823454687341759	4.31499703164031	4.81485810636534	21.4907377532297
80	real-subtrees	0.7823454687341759	4.31499703164031	4.81485810636534	21.4907377532297
80	CNN		3.8276784	4.8594862884488705	19.3605852329272
80	BEAST2		4.20474503468849	4.983289109689389	20.6220028600213
80	FFNN		3.8276784	4.8594862884488705	19.3605852329272
80	CNN-subtrees		3.3630492687225337	4.808443069458008	16.644180297851562
81	CNN-subtrees		3.0864791870117188	7.468607425689697	27.5136661529541
81	real-subtrees	0.504524531724421	3.48713468935426	8.48318011449799	30.1605839458137
81	FFNN-subtrees		3.0096454620361333	7.749396800994872	26.666976928710934
81	real	0.504524531724421	3.48713468935426	8.48318011449799	30.1605839458137
81	BEAST2		2.8698247520763	7.63879192486992	27.9047320831196
81	FFNN		2.9273843999999998	7.52412497177521	28.401749372146803
81	CNN		2.9273843999999998	7.52412497177521	28.401749372146803
82	real-subtrees	0.903842773768335	4.57730536616739	6.25705766713148	25.9887223989865
82	real	0.903842773768335	4.57730536616739	6.25705766713148	25.9887223989865
82	BEAST2		4.76852079416177	7.348907402481309	19.879911076156898
82	FFNN		4.7866583	7.20423561269229	20.3279542999022
82	CNN		4.7866583	7.20423561269229	20.3279542999022
82	CNN-subtrees		4.627857208251953	6.985979080200195	19.945314407348636
82	FFNN-subtrees		4.613381385803223	7.168323516845702	19.29650115966797
83	BEAST2		3.4934556686784903	4.8165769519023796	17.895742074052897
83	FFNN		3.4503272000000003	4.552992927398259	18.8201751006923
83	real-subtrees	0.6175750552243111	3.9099870824619902	4.8209912275619295	15.551293176827901
83	CNN		3.4503272000000003	4.552992927398259	18.8201751006923
83	CNN-subtrees		3.269043445587158	4.384788513183594	16.593454360961914
83	FFNN-subtrees		3.428043842315674	4.794878005981445	16.298713684082028
83	real	0.6175750552243111	3.9099870824619902	4.8209912275619295	15.551293176827901
84	real-subtrees	0.887936182248978	3.4327787260245	7.874902465217482	16.539862710018898
84	BEAST2		4.028623364650951	7.70990112756523	20.765061428219102
84	FFNN-subtrees		3.944322109222412	7.666282653808594	18.804487228393555
84	CNN		4.117184	6.897924339673869	23.3661781105264
84	real	0.887936182248978	3.4327787260245	7.874902465217482	16.539862710018898
84	CNN-subtrees		3.9788355827331534	8.630324363708496	15.531758308410645
84	FFNN		4.117184	6.897924339673869	23.3661781105264
85	CNN-subtrees		4.667595386505127	7.6517510414123535	4.046164035797118
85	real-subtrees	0.8128307659723	3.87509499982979	6.846379690426871	4.76812724989863
85	BEAST2		4.61497415477407	7.48488350385808	4.890269301161459
85	real	0.8128307659723	3.87509499982979	6.846379690426871	4.76812724989863
85	FFNN-subtrees		4.583869934082031	8.180108070373535	4.059323787689209
85	CNN		4.6884155	6.94839689236413	5.32842310056104
85	FFNN		4.6884155	6.94839689236413	5.32842310056104
86	BEAST2		1.43084228837915	4.0958313204128505	12.2768994936004
86	CNN-subtrees		1.4856916666030884	3.890906572341919	12.386889457702635
86	real-subtrees	0.15070290584563598	1.4563783040666398	4.01290181923844	13.10296561384
86	FFNN		1.4392629	4.422392836128941	11.9256354437065
86	FFNN-subtrees		1.4742270708084106	3.85619854927063	12.076388359069824
86	CNN		1.4392629	4.422392836128941	11.9256354437065
86	real	0.15070290584563598	1.4563783040666398	4.01290181923844	13.10296561384
87	BEAST2		1.17321072999988	9.07668180055431	25.9749418854517
87	FFNN-subtrees		1.159300446510315	7.942176342010497	26.77326774597168
87	real-subtrees	0.124218461890226	1.21122253726497	9.31956530121985	25.752343331930398
87	CNN-subtrees		1.1513056755065918	8.012392997741701	26.7185001373291
87	real	0.124218461890226	1.21122253726497	9.31956530121985	25.752343331930398
87	FFNN		1.1619135	9.73642356714882	25.4895830475645
87	CNN		1.1619135	9.73642356714882	25.4895830475645
88	FFNN		4.5086837	2.43079941711854	1.72040018279418
88	CNN		4.5086837	2.43079941711854	1.72040018279418
88	BEAST2		4.64456510057376	2.4762070246219703	1.7664653059971598
88	FFNN-subtrees		4.447294235229492	2.208246946334839	1.711569905281067
88	CNN-subtrees		4.331196308135986	2.124884843826294	1.7115211486816406
88	real	0.287064654218774	4.28487210861018	2.19354796777215	2.01941169696394
88	real-subtrees	0.287064654218774	4.28487210861018	2.19354796777215	2.01941169696394
89	real-subtrees	0.7978862096114008	4.74084457762634	5.0707642412859	17.368397048127502
89	BEAST2		3.6510140246723197	4.25515499217583	15.473801516877801
89	CNN		3.3360426	4.24745617999533	14.6726582824352
89	FFNN		3.3360426	4.24745617999533	14.6726582824352
89	CNN-subtrees		3.4100849628448486	4.215263843536377	14.247370719909668
89	FFNN-subtrees		3.5990657806396484	4.257138729095459	14.466205596923828
89	real	0.7978862096114008	4.74084457762634	5.0707642412859	17.368397048127502
90	BEAST2		4.45992988043664	2.6395655608963797	4.57588076605416
90	CNN		4.476902	2.4397613345141203	4.9500627372183
90	FFNN		4.476902	2.4397613345141203	4.9500627372183
90	FFNN-subtrees		4.0909271240234375	2.552030086517334	4.1859827041625985
90	real-subtrees	0.575876588981556	4.15723317478371	2.86303043868921	3.585094943731
90	real	0.575876588981556	4.15723317478371	2.86303043868921	3.585094943731
90	CNN-subtrees		4.169425964355469	2.5833535194396973	4.369029998779297
91	CNN		1.3651556	8.69674964698933	39.7211333791608
91	FFNN		1.3651556	8.69674964698933	39.7211333791608
91	FFNN-subtrees		1.2955185174942017	9.286376953125	37.4144287109375
91	CNN-subtrees		1.3315445184707642	8.54521369934082	37.44058609008789
91	BEAST2		1.3446569152210501	8.67857862189928	40.0381153980424
91	real-subtrees	0.5723858711868559	1.29751231922884	8.32565593468494	40.25210715500271
91	real	0.5723858711868559	1.29751231922884	8.32565593468494	40.25210715500271
92	CNN		3.6065123	7.64636797422345	31.2717168011298
92	BEAST2		3.63671607404387	7.168490380397	32.0066206718532
92	real-subtrees	0.024412580832833	3.37002602193618	6.913123575342669	30.1384006494361
92	real	0.024412580832833	3.37002602193618	6.913123575342669	30.1384006494361
92	FFNN		3.6065123	7.64636797422345	31.2717168011298
92	CNN-subtrees		3.4707508087158203	7.2000813484191895	27.12674140930176
92	FFNN-subtrees		3.636599779129028	8.064506530761719	29.128313064575195
93	BEAST2		3.03454773053331	8.04518888887465	35.5150045036623
93	CNN		2.7714505000000003	8.19425171973181	32.6053251060003
93	CNN-subtrees		3.118849754333496	9.015661239624023	31.383991241455078
93	FFNN		2.7714505000000003	8.19425171973181	32.6053251060003
93	real-subtrees	0.176422734291013	3.1024852520299704	9.20317733157302	34.9784667487843
93	FFNN-subtrees		3.407794952392578	8.577465057373049	33.810985565185554
93	real	0.176422734291013	3.1024852520299704	9.20317733157302	34.9784667487843
94	FFNN		4.0191865	4.19872220425038	6.746748098646769
94	CNN-subtrees		3.971913576126098	3.6566557884216313	6.943827152252197
94	real	0.7397061400763271	4.61350742894217	3.86156546663346	10.7521578321076
94	real-subtrees	0.7397061400763271	4.61350742894217	3.86156546663346	10.7521578321076
94	FFNN-subtrees		3.912540435791016	3.7268390655517583	7.025967121124268
94	BEAST2		4.14228050497885	3.96742202662992	7.64735439150398
94	CNN		4.0191865	4.19872220425038	6.746748098646769
95	CNN-subtrees		3.363545656204224	9.436151504516602	36.11707305908203
95	real-subtrees	0.7234656189874109	4.22756841807907	9.69442839073066	48.1190903267137
95	BEAST2		3.28330228924936	8.60191054329277	40.2990146827955
95	FFNN		3.270573	8.89364000897809	37.6488293601126
95	real	0.7234656189874109	4.22756841807907	9.69442839073066	48.1190903267137
95	CNN		3.270573	8.89364000897809	37.6488293601126
95	FFNN-subtrees		3.2223105430603027	9.154897689819336	35.41630554199219
96	FFNN		2.9926698	1.9775672422876698	4.03787806243698
96	real	0.278416699249097	2.92653416212663	2.25489779243658	3.4321089284242405
96	CNN		2.9926698	1.9775672422876698	4.03787806243698
96	real-subtrees	0.278416699249097	2.92653416212663	2.25489779243658	3.4321089284242405
96	FFNN-subtrees		3.0203952789306636	2.022413969039917	3.597848653793335
96	CNN-subtrees		3.022130250930786	1.8489527702331543	3.929524183273315
96	BEAST2		3.00275538454598	2.13373532409181	3.66502344513189
97	CNN-subtrees		2.3466732501983643	7.64715051651001	23.375356674194336
97	real-subtrees	0.480294746543074	2.13162713890358	6.5992052881296805	25.5444691629199
97	real	0.480294746543074	2.13162713890358	6.5992052881296805	25.5444691629199
97	FFNN-subtrees		2.2980775833129883	6.857513427734375	23.963876724243164
97	BEAST2		2.23360801311872	7.344550235183361	23.7571418502517
97	FFNN		2.2190652	7.65153614140783	22.490929058091698
97	CNN		2.2190652	7.65153614140783	22.490929058091698
98	BEAST2		1.28423432323957	9.415814651572829	43.90934257757421
98	CNN-subtrees		1.2431830167770386	10.43538761138916	41.77251052856445
98	FFNN		1.2506129	10.1783599593565	42.5374372358105
98	real	0.32154396609581104	1.126430673328	9.3008895528065	43.6483772247317
98	CNN		1.2506129	10.1783599593565	42.5374372358105
98	FFNN-subtrees		1.2385826110839844	10.823476791381836	41.16036224365234
98	real-subtrees	0.32154396609581104	1.126430673328	9.3008895528065	43.6483772247317
99	CNN-subtrees		1.4654223918914795	7.459449768066406	9.613374710083008
99	real-subtrees	0.894496690411466	1.54351097069941	8.14045653610895	9.47195885921887
99	BEAST2		1.4955040179998702	7.83530599341588	9.47624064901336
99	FFNN		1.4326549	7.41958242515309	9.66697937193424
99	real	0.894496690411466	1.54351097069941	8.14045653610895	9.47195885921887
99	CNN		1.4326549	7.41958242515309	9.66697937193424
99	FFNN-subtrees		1.5151116847991943	8.650286674499513	8.314064025878906
