	type	p	R0	infectious period	incubation time
68	real-subtrees	0.6986774767316372	1.03785243366743	5.72493251011696	11.9095126269627
68	FFNN (on large)		1.1135035	5.63324413049561	11.850493583330701
68	CNN		1.1132582	6.41858543116902	11.201902873359302
68	CNN (on large)		1.0896649	6.22505678002398	11.1428856498038
68	real	0.6986774767316372	1.03785243366743	5.72493251011696	11.9095126269627
69	real	0.44971751423760203	4.28538951826474	1.6483397924802101	3.43422170151272
69	FFNN		4.059812	1.4019846033917298	4.118991624866791
69	real-subtrees	0.44971751423760203	4.28538951826474	1.6483397924802101	3.43422170151272
69	FFNN (on large)		3.9028704	1.39486117580445	3.94001959463877
69	CNN		3.9558632000000005	1.2649576278660701	4.15674250991296
69	CNN (on large)		3.4939008	1.23801208696848	4.0932414388866905
70	CNN (on large)		3.531513	4.528333953934959	18.1130956017176
70	real	0.020353699200291002	4.67805276811539	6.94210315693308	25.030784640274895
70	FFNN		3.7185773999999996	6.74117536161937	16.9865295422314
70	real-subtrees	0.020353699200291002	4.67805276811539	6.94210315693308	25.030784640274895
70	FFNN (on large)		2.7436093999999995	5.83802694937027	13.3393615312675
70	CNN		3.9605957999999997	7.16682460147053	15.4743681751671
71	real	0.317772849625743	1.78280067534396	4.8017129146533	22.574057438889604
71	FFNN (on large)		1.7467145	4.0743425191599	17.2402637270709
71	FFNN		1.8624146000000001	4.42501107101705	18.8597658020653
71	real-subtrees	0.317772849625743	1.78280067534396	4.8017129146533	22.574057438889604
71	CNN (on large)		1.3127962	4.01328499421425	14.8492667914343
71	CNN		1.7441645000000001	5.069133398840379	17.5554082146141
72	FFNN (on large)		2.919221	1.5370171228774399	5.08604354815182
72	real	0.894057997036222	3.5530941264451004	1.6740766443843897	4.827463585377731
72	real-subtrees	0.894057997036222	3.5530941264451004	1.6740766443843897	4.827463585377731
72	FFNN		3.0459867000000003	1.49275315697218	5.44669001194129
72	CNN		3.0957807999999996	1.4990438801226398	5.42776725918974
72	CNN (on large)		2.6545277	1.4122281150841498	5.416706781307349
73	FFNN		1.8489786	6.21665867362312	27.8881487190449
73	real	0.48589009906191	1.66691942845116	5.20644496412202	24.9355003721538
73	real-subtrees	0.48589009906191	1.66691942845116	5.20644496412202	24.9355003721538
73	CNN (on large)		1.5607634	5.924147047368491	25.857132910867602
73	CNN		1.7737528999999999	6.00915700283824	26.687161170769702
73	FFNN (on large)		1.8653054	6.18840666436926	27.0585981230453
74	FFNN		2.9566936000000004	4.74228098927586	3.19304382533553
74	real-subtrees	0.5227904368635761	3.12187210018335	5.457659507317049	3.0738272203674604
74	FFNN (on large)		2.882782	4.53582104153491	3.17256381475742
74	real	0.5227904368635761	3.12187210018335	5.457659507317049	3.0738272203674604
74	CNN		3.0153956	4.71834594265173	3.1112760837202202
74	CNN (on large)		2.8654845	5.18222736423683	2.5660251286515696
75	CNN (on large)		4.0688343	2.3001262431544904	4.42506513625333
75	real-subtrees	0.7467315975650729	4.27440532000023	1.53947796132678	6.03677191088253
75	CNN		3.6142894999999995	1.42690016854202	4.71466292172607
75	real	0.7467315975650729	4.27440532000023	1.53947796132678	6.03677191088253
75	FFNN		3.9854379	1.53157192642367	4.85747713699084
75	FFNN (on large)		3.346026	1.4636509823951798	4.34850132712496
76	CNN (on large)		1.2735143999999998	1.03938807501995	1.53486207451949
76	real-subtrees	0.889003006122693	1.83347624187004	1.32996068615102	1.7323323657758
76	real	0.889003006122693	1.83347624187004	1.32996068615102	1.7323323657758
76	FFNN (on large)		1.6431798999999998	1.25426595891229	1.42583808480304
76	FFNN		1.5709544	1.2253443488129498	1.4644456255615903
76	CNN		1.5758138000000002	1.07975389932016	1.7023766783512801
77	FFNN (on large)		2.690011	2.24291523472281	1.0825797559577
77	FFNN		2.9148712000000003	2.2548670639232595	1.22313284678879
77	real-subtrees	0.728896159329749	2.6108035673033596	2.3097190813884	0.9002882398726709
77	real	0.728896159329749	2.6108035673033596	2.3097190813884	0.9002882398726709
77	CNN		2.7878773	2.24295285703676	1.1416525995087
77	CNN (on large)		1.700073	2.02344033321091	0.8375780149163801
78	real	0.045195046637056	3.3342022503939504	1.2015867705591399	2.30861560138109
78	FFNN		3.5583177000000004	1.09186103241962	2.6284589809601497
78	real-subtrees	0.045195046637056	3.3342022503939504	1.2015867705591399	2.30861560138109
78	FFNN (on large)		2.5177457000000003	1.05567666009515	1.9010044663916599
78	CNN (on large)		3.0891051	0.862881954934031	2.1883451936736296
78	CNN		3.3724287000000004	1.11626470369435	2.5014008806717003
79	CNN		3.9057642999999995	9.33989890037993	37.676971971124395
79	FFNN (on large)		3.690034	9.73902719151995	37.4896361599082
79	real	0.9917214315399828	3.4017537302726297	9.361340303141	35.187547275696204
79	CNN (on large)		1.159736	6.81689506311689	19.700689742347397
79	FFNN		4.1555004	10.0247939784157	38.1240625929548
79	real-subtrees	0.9917214315399828	3.4017537302726297	9.361340303141	35.187547275696204
80	FFNN (on large)		2.7663586	5.465333890952599	21.049397523735898
80	real	0.6923445669087871	3.37461242782862	5.580101376050661	23.996597117169898
80	CNN (on large)		1.5290713	5.1833625527752805	13.5488817234389
80	CNN		2.7785683	6.22272615567624	18.7844246110221
80	real-subtrees	0.6923445669087871	3.37461242782862	5.580101376050661	23.996597117169898
80	FFNN		3.2507734	6.150030539014809	22.8253891372756
81	real	0.8625392028126401	2.7391599422957795	4.19251202081263	9.39876804877312
81	FFNN (on large)		2.6720927000000003	4.009381871485711	7.657605130137269
81	FFNN		3.5912832999999997	4.11128502871544	8.98602010096802
81	CNN (on large)		1.0879343000000001	2.7291691477832902	5.19732562119996
81	CNN		3.010343	3.8671541742450297	8.10091836320469
81	real-subtrees	0.8625392028126401	2.7391599422957795	4.19251202081263	9.39876804877312
82	CNN		3.6582215	4.799615453493191	2.0303482422205
82	FFNN		3.6696324000000002	4.72801375045174	2.08005766091571
82	real	0.305592779186737	3.4787127934024302	6.317895322167151	1.9167688142607098
82	real-subtrees	0.305592779186737	3.4787127934024302	6.317895322167151	1.9167688142607098
82	CNN (on large)		3.9621196000000003	3.61671737268617	2.3191447575718303
82	FFNN (on large)		2.7180867	4.156906052452951	1.75152461370316
83	real-subtrees	0.06981201627101401	2.68777604203986	6.24892352195101	23.220443103245202
83	CNN (on large)		3.4552345	6.198012938104041	23.598735197862002
83	FFNN (on large)		2.5320139999999998	6.7588382047805	22.2805463544527
83	CNN		3.14175	7.168265722811099	29.257772151182
83	real	0.06981201627101401	2.68777604203986	6.24892352195101	23.220443103245202
83	FFNN		3.6828256	8.93450934327019	29.5285180750083
84	FFNN		4.0070896000000005	2.8901544534980204	11.744613449805
84	real-subtrees	0.9301448013215509	3.3422743786247002	2.5566202455555898	10.7858008248064
84	real	0.9301448013215509	3.3422743786247002	2.5566202455555898	10.7858008248064
84	FFNN (on large)		4.0481169999999995	2.89818666122357	11.879567744753599
84	CNN		3.8035667	2.9320858585607703	11.264013533199902
84	CNN (on large)		1.4922547	2.49635223184999	6.790494049003559
85	FFNN		2.5628076	2.92514949146981	7.981632490289071
85	real	0.270221338640516	3.1179893993123002	4.1205145249086	8.79862331313571
85	FFNN (on large)		2.3259957	2.69121342041848	7.412778653448401
85	CNN (on large)		2.1327192999999998	2.6230486772274504	7.56997341537507
85	real-subtrees	0.270221338640516	3.1179893993123002	4.1205145249086	8.79862331313571
85	CNN		2.5318315	2.96126937608143	8.58541319389866
86	real	0.090641673018917	4.270721567039621	6.1959077809686605	11.0018917776322
86	FFNN		4.2569365999999995	5.86974834310271	10.052142235515301
86	FFNN (on large)		4.074180999999999	5.6477824350301695	9.98128769008175
86	real-subtrees	0.090641673018917	4.270721567039621	6.1959077809686605	11.0018917776322
86	CNN		4.2177854	5.99293146576815	9.36266250547383
86	CNN (on large)		4.070064	4.43830170723369	12.0912420770701
87	CNN		2.3522353	4.63201902776258	5.16809133993544
87	real-subtrees	0.556947229937136	2.01530327220167	3.86448629262603	5.6186994763089
87	FFNN (on large)		2.3082914	4.629923736679769	5.17710847109752
87	CNN (on large)		1.8530950000000002	3.64898194712363	5.869872972046009
87	FFNN		2.3927999	4.73247848062482	5.24155706427342
87	real	0.556947229937136	2.01530327220167	3.86448629262603	5.6186994763089
88	CNN		4.348381	11.2507039082882	19.438171245647897
88	CNN (on large)		3.9652589999999996	9.907616395763881	17.289849513905498
88	real-subtrees	0.20245184932936802	4.882206294271009	7.197663005908019	32.0072310651755
88	FFNN (on large)		3.7357378	11.6374997062779	17.7590438057015
88	real	0.20245184932936802	4.882206294271009	7.197663005908019	32.0072310651755
88	FFNN		4.232595	11.020842809326599	19.967128579087102
89	real-subtrees	0.369017834851585	2.66043944798908	2.9157309743482296	4.3982510546210305
89	CNN		3.2149412999999996	3.18685948282238	5.40648779217723
89	CNN (on large)		2.2184807999999996	3.2893095505951697	3.8102212262637503
89	real	0.369017834851585	2.66043944798908	2.9157309743482296	4.3982510546210305
89	FFNN		3.3302339999999995	3.13006601854975	5.64931569078361
89	FFNN (on large)		3.1762786	3.03963543007691	5.49715724154096
90	FFNN		2.019858	3.65360524101326	10.0530710755961
90	CNN (on large)		1.8897307	3.73115252681623	9.46522411404793
90	FFNN (on large)		2.0138254	3.6535697968365	9.929356687006551
90	real-subtrees	0.655414356770928	2.2623802382258997	3.90741397879789	10.4065963807817
90	CNN		2.1988006	3.7226114884580497	10.7575841218962
90	real	0.655414356770928	2.2623802382258997	3.90741397879789	10.4065963807817
91	real	0.628698179301	2.7398146317880694	9.087654707032641	44.5059495058117
91	CNN (on large)		2.0464826	7.5531619428501795	30.5575617963802
91	FFNN (on large)		2.620302	8.38060731987933	33.764691865012196
91	FFNN		2.7756271	8.79151892234792	35.736509902783204
91	real-subtrees	0.628698179301	2.7398146317880694	9.087654707032641	44.5059495058117
91	CNN		2.6528237	7.8742006282311205	33.948786678245
92	FFNN (on large)		4.1292214	1.49605361585773	1.39594810371845
92	FFNN		4.2401919999999995	1.5306580276024198	1.37692575999798
92	CNN (on large)		3.85855	1.5250099225166398	1.24940732650899
92	real	0.15961088445569102	4.39299103974695	2.25118861662658	1.07919137766273
92	CNN		4.051924	1.49335776349153	1.30942972153205
92	real-subtrees	0.15961088445569102	4.39299103974695	2.25118861662658	1.07919137766273
93	FFNN (on large)		1.4612709	3.8389045416218104	6.410352772631071
93	real	0.528698735191521	1.4378731095922102	5.32816623923003	6.20391431889413
93	FFNN		1.5110656999999998	3.92378721353937	6.97240652491266
93	CNN (on large)		1.3849186000000002	3.52921559034074	7.22796798814088
93	CNN		1.5233991000000002	4.37178811139535	6.399864021511361
93	real-subtrees	0.528698735191521	1.4378731095922102	5.32816623923003	6.20391431889413
94	CNN (on large)		4.077908	2.3670277002654503	8.53273592281863
94	real-subtrees	0.6973308485654021	3.9479139194024904	2.3143782409706297	9.067509035325891
94	FFNN (on large)		4.125156	2.2527239647249	9.010910216024289
94	FFNN		4.0987673	2.22518750988902	9.083832127747801
94	real	0.6973308485654021	3.9479139194024904	2.3143782409706297	9.067509035325891
94	CNN		3.9205523	2.2766462092908197	8.56902662788734
95	FFNN (on large)		1.8829288	8.575515118047461	11.071681378234
95	real-subtrees	0.476539911653414	2.22491186850368	9.440494758305869	12.3592527184622
95	FFNN		1.9008018	8.79682480517024	11.1698482686114
95	real	0.476539911653414	2.22491186850368	9.440494758305869	12.3592527184622
95	CNN		1.8686028000000001	7.856277952924629	12.563045946649599
95	CNN (on large)		1.8700768	7.65779887299208	12.642899933808698
96	real-subtrees	0.826439445861001	4.27600965470471	7.325140384116651	11.8262544995666
96	real	0.826439445861001	4.27600965470471	7.325140384116651	11.8262544995666
96	CNN		3.5834696000000004	7.006612929783599	9.52946865557883
96	FFNN		3.8515716	7.509055692369981	9.70877548652654
96	CNN (on large)		3.6448047	6.736437478755279	10.3225987025853
96	FFNN (on large)		3.770942	7.29615224766743	9.618036588203369
97	real	0.9253748771810691	3.8083655358008905	2.7735038299566	8.740527157980761
97	CNN		2.958243	2.80636511001873	7.54799118188782
97	FFNN (on large)		2.8261416	2.3888230052214903	7.55682173508734
97	real-subtrees	0.9253748771810691	3.8083655358008905	2.7735038299566	8.740527157980761
97	FFNN		3.0617113	2.47731493329452	8.36958557531151
97	CNN (on large)		2.976143	2.7184777415532797	7.2523892102086505
98	real	0.608142635723832	4.8728020689849405	4.16972690834605	19.7718524671339
98	CNN		4.701917	4.51628538817143	18.391610978642603
98	FFNN (on large)		4.626311	4.3653054040554204	18.2791603260073
98	real-subtrees	0.608142635723832	4.8728020689849405	4.16972690834605	19.7718524671339
98	FFNN		4.572435	4.39121342601305	18.658700802807
98	CNN (on large)		4.6838284	5.767674144054309	18.551107445307697
99	CNN		3.1538315	5.1378314443977695	20.4350627115415
99	FFNN		3.3474507000000004	5.1623519470111106	21.4740201274675
99	real	0.213548214914212	2.9906430899190197	4.617208233232151	21.9698328113278
99	real-subtrees	0.213548214914212	2.9906430899190197	4.617208233232151	21.9698328113278
99	CNN (on large)		3.472232	4.89588161131016	20.838349771660003
99	FFNN (on large)		3.0079154999999997	4.720040611889269	18.740333057702102
